41.2783290; -1.6141868; 12.8359843; 2.1219075; 0.0813881; 4.6452324; 1.7234344
41.4777412; -1.7834515; 12.7301123; 2.1372640; 0.0720885; 4.7186367; 1.7934005
41.6771534; -1.9510590; 12.6218878; 2.1507204; 0.0629636; 4.7938277; 1.9349818
41.8765656; -2.1174872; 12.5114421; 2.1623341; 0.0532989; 4.8736539; 1.9964407
42.0759779; -2.2824317; 12.3994336; 2.1720229; 0.0437872; 4.9546676; 2.0958450
42.2753901; -2.4466741; 12.2857962; 2.1797531; 0.0336041; 5.0383137; 2.2028061
42.4748023; -2.6102330; 12.1709968; 2.1855422; 0.0252582; 5.1247574; 2.3044809
42.6742145; -2.7722920; 12.0560254; 2.1898969; 0.0185169; 5.2136572; 2.4785204
42.8736267; -2.9357154; 11.9392317; 2.1921569; 0.0028146; 5.3076093; 2.5724130
43.0730389; -3.0977140; 11.8233243; 2.1910034; -0.0115280; 5.4033931; 2.6919194
43.2724512; -3.2597051; 11.7079518; 2.1881458; -0.0175116; 5.5018416; 2.7309372
43.4718634; -3.4238844; 11.5918255; 2.1848880; -0.0126075; 5.5999487; 2.7431432
43.6712756; -3.5868922; 11.4771240; 2.1835689; 0.0033418; 5.6967936; 2.5203519
43.8706878; -3.7486884; 11.3630576; 2.1872499; 0.0359895; 5.7843440; 1.3383724
44.0701000; -3.9099540; 11.2475835; 2.1986701; 0.0811141; 5.8303011; -3.8796092
44.2695122; -4.0704247; 11.1287567; 2.2190571; 0.1218107; 5.6960625; -3.9442662
44.4689245; -4.2270269; 11.0077412; 2.2345548; 0.0192716; 5.5562630; -3.7717317
44.6683367; -4.3817445; 10.8867491; 2.2336896; -0.0113584; 5.4192065; -3.5330780
44.8677489; -4.5387083; 10.7644721; 2.2321414; 0.0049728; 5.2876008; -3.3361208
45.0671611; -4.6985620; 10.6397157; 2.2356029; 0.0271079; 5.1602515; -3.1412305
45.2665733; -4.8542614; 10.5168769; 2.2423713; 0.0407494; 5.0373997; -3.0124486
45.4659855; -5.0106234; 10.3914324; 2.2520178; 0.0570154; 4.9167019; -2.9030879
45.6653978; -5.1655734; 10.2641718; 2.2654462; 0.0774508; 4.7975135; -2.6969824
45.8648100; -5.3185116; 10.1345986; 2.2823500; 0.0914314; 4.6840701; -2.6028972
46.0642222; -5.4687593; 10.0024698; 2.3025348; 0.1100560; 4.5719158; -2.4852511
46.2636344; -5.6161352; 9.8669713; 2.3267524; 0.1350301; 4.4622007; -2.4277573
46.4630466; -5.7609261; 9.7263502; 2.3574650; 0.1675272; 4.3523541; -2.3784035
46.6624589; -5.8976718; 9.5842954; 2.3940513; 0.1896317; 4.2419831; -2.3489028
46.8618711; -6.0292081; 9.4376598; 2.4237838; 0.0976431; 4.1300873; -2.2946509
47.0612833; -6.1594410; 9.2856902; 2.4418282; 0.0805251; 4.0177678; -2.2324688
47.2606955; -6.2865241; 9.1323619; 2.4570771; 0.0740911; 3.9053930; -2.1621171
47.4601077; -6.4111264; 8.9773456; 2.4723178; 0.0812932; 3.7933876; -2.0739959
47.6595199; -6.5331543; 8.8202946; 2.4907038; 0.1068291; 3.6827475; -1.9742788
47.8589322; -6.6518298; 8.6606507; 2.5151497; 0.1400972; 3.5742466; -1.8753908
48.0583444; -6.7660602; 8.4977261; 2.5461822; 0.1724211; 3.4680379; -1.7951915
48.2577566; -6.8747808; 8.3308045; 2.5833276; 0.2006304; 3.3632307; -1.7466164
48.4571688; -6.9769767; 8.1593151; 2.6257617; 0.2232475; 3.2580251; -1.7169929
48.6565810; -7.0716932; 7.9829569; 2.6723062; 0.2422483; 3.1511821; -1.6795855
48.8559932; -7.1573461; 7.8030313; 2.7231022; 0.2671437; 3.0430395; -0.2964412
49.0554055; -7.2332233; 7.6192454; 2.7771527; 0.2737368; 3.0235511; -0.0060177
49.2548177; -7.2992264; 7.4308613; 2.8320272; 0.2733548; 3.0231542; 0.0033738
49.4542299; -7.3550123; 7.2385608; 2.8863390; 0.2694533; 3.0233767; 0.0065027
49.6536421; -7.4000696; 7.0449277; 2.9394646; 0.2654883; 3.0238056; 0.0076115
49.8530543; -7.4349285; 6.8486310; 2.9920818; 0.2616022; 3.0243075; 0.0084310
50.0524665; -7.4595544; 6.6502035; 3.0440545; 0.2583402; 3.0248634; 0.0091599
50.2518788; -7.4738673; 6.4515947; 3.0951442; 0.2551927; 3.0254672; 0.0093503
50.4512910; -7.4780711; 6.2522378; -3.1374488; 0.2513518; 3.0260834; 0.0103843
50.6507032; -7.4722548; 6.0525482; -3.0876153; 0.2478227; 3.0267676; 0.0210356
50.8501154; -7.4566186; 5.8539623; -3.0384877; 0.2457446; 3.0281532; 0.2234459
51.0495276; -7.4312406; 5.6560918; -2.9897415; 0.2409977; 3.0428321; 0.4054125
51.2489398; -7.3963707; 5.4596203; -2.9423688; 0.2341355; 3.0692859; 0.6677078
51.4483521; -7.3524277; 5.2651264; -2.8967725; 0.2233271; 3.1123647; 0.7230626
51.6477643; -7.2998315; 5.0726763; -2.8531486; 0.2142332; 3.1583523; 0.7898842
51.8471765; -7.2391045; 4.8827973; -2.8112047; 0.2068222; 3.2078364; 0.8132455
52.0465887; -7.1704895; 4.6953084; -2.7705169; 0.2009918; 3.2579988; 0.8294530
52.2460009; -7.0945110; 4.5109730; -2.7309022; 0.1963494; 3.3083776; 0.8459933
52.4454132; -7.0113792; 4.3297646; -2.6921825; 0.1923046; 3.3589828; 0.8769547
52.6448254; -6.9211652; 4.1515019; -2.6541572; 0.1881958; 3.4106475; 0.9062433
52.8442376; -6.8246028; 3.9772650; -2.6170169; 0.1844869; 3.4632280; 0.9507914
53.0436498; -6.7216097; 3.8065413; -2.5806588; 0.1804000; 3.5175484; 1.0030626
53.2430620; -6.6122326; 3.6391691; -2.5450293; 0.1757609; 3.5739604; 1.0458209
53.4424742; -6.4974723; 3.4763370; -2.5104588; 0.1710320; 3.6318441; 1.0954165
53.6418865; -6.3774474; 3.3177792; -2.4770078; 0.1653967; 3.6914998; 1.1529155
53.8412987; -6.2513746; 3.1621759; -2.4445008; 0.1592882; 3.7532628; 1.1977394
54.0407109; -6.1209011; 3.0112413; -2.4131758; 0.1553163; 3.8163686; 1.2431939
54.2401231; -5.9863521; 2.8649747; -2.3828265; 0.1485960; 3.8807841; 1.2874259
54.4395353; -5.8474727; 2.7226209; -2.3548455; 0.1312447; 3.9463834; 1.3249908
54.6389475; -5.7043782; 2.5835216; -2.3295381; 0.1218806; 4.0127772; 1.3519493
54.8383598; -5.5581944; 2.4481835; -2.3060508; 0.1147964; 4.0794082; 1.3742247
55.0377720; -5.4090013; 2.3162598; -2.2837970; 0.1097318; 4.1460398; 1.3921119
55.2371842; -5.2568069; 2.1874976; -2.2622969; 0.1064019; 4.2124641; 1.4062781
55.4365964; -5.1016194; 2.0617644; -2.2412258; 0.1043614; 4.2785175; 1.4156767
55.6360086; -4.9444594; 1.9397742; -2.2205359; 0.1034696; 4.3439980; 1.4340233
55.8354208; -4.7846887; 1.8209470; -2.2000523; 0.1023432; 4.4093358; 1.4616661
56.0348331; -4.6222230; 1.7051842; -2.1797725; 0.1007755; 4.4749514; 1.4978844
